category,sub_category,sku,parentSku,bulk,variant_name,displayName,grossWeight,netWeight,itemQty,,mongodb_displayName,isCorrect_displayName,mongodb_parentSku,isCorrect_parentSku,mongodb_variant_name,isCorrect_variant_name,mongodb_grossWeight,isCorrect_grossWeight,mongodb_netWeight,isCorrect_netWeight,mongodb_itemQty,isCorrect_itemQty,mongodb_category,isCorrect_category,mongodb_sub_category,isCorrect_sub_category,mongodb_bulk,isCorrect_bulk,mismatch_fields,,parentSku,mongodb_parentSku,isCorrect_parentSku
Fungicide,Chemical Fungicide,K-502,K-501,BK-482,250ml x 3,Katyayani Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 250ml x 3,0.825,0.75,3,,Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 250ml x 3,false,K-501,true,250ml x 3,true,0.825,true,0.75,true,3,true,Fungicide,true,Chemical Fungicide,true,BK-482,true,displayName,,K-501,K-501,true
Fungicide,Chemical Fungicide,K-503,K-501,BK-482,250ml x 4,Katyayani Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 250ml x 4,1.1,1,4,,Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 250ml x 4,false,K-501,true,250ml x 4,true,1.1,true,1,true,4,true,Fungicide,true,Chemical Fungicide,true,BK-482,true,displayName,,K-501,K-501,true
Fungicide,Chemical Fungicide,K-504,K-501,BK-482,250ml x 7,Katyayani Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 250ml x 7,1.925,1.75,7,,Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 250ml x 7,false,K-501,true,250ml x 7,true,1.925,true,1.75,true,7,true,Fungicide,true,Chemical Fungicide,true,BK-482,true,displayName,,K-501,K-501,true
Fungicide,Chemical Fungicide,K-505,K-501,BK-482,250ml x 12,Katyayani Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 250ml x 12,3.3,3,12,,Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 250ml x 12,false,K-501,true,250ml x 12,true,3.3,true,3,true,12,true,Fungicide,true,Chemical Fungicide,true,BK-482,true,displayName,,K-501,K-501,true
Fungicide,Chemical Fungicide,K-506,K-501,BK-482,250ml x 20,Katyayani Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 250ml x 20,5.5,5,20,,Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 250ml x 20,false,K-501,true,250ml x 20,true,5.5,true,5,true,20,true,Fungicide,true,Chemical Fungicide,true,BK-482,true,displayName,,K-501,K-501,true
Fungicide,Chemical Fungicide,K-507,K-501,BK-482,250ml x 40,Katyayani Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 250ml x 40,11,10,40,,Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 250ml x 40,false,K-501,true,250ml x 40,true,11,true,10,true,40,true,Fungicide,true,Chemical Fungicide,true,BK-482,true,displayName,,K-501,K-501,true
Fungicide,Chemical Fungicide,K-7229,K-7229,BK-482,500 ml x 1,Katyayani Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 500 ml x 1,0.55,0.5,1,,Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 500 ml x 1,false,K-7229,true,500 ml x 1,true,0.55,true,0.5,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-482,true,displayName,,K-7229,K-7229,true
Fungicide,Chemical Fungicide,K-6216,K-6216,BK-482,1ltr x 1,Katyayani Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 1ltr x 1,1.1,1,1,,Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 1ltr x 1,false,K-6216,true,1ltr x 1,true,1.1,true,1,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-482,true,displayName,,K-6216,K-6216,true
Fungicide,Chemical Fungicide,K-7240,K-7240,BK-473,100 ml x 1,Katyayani Difenoconazole 25% EC - CONCOR 100 ml x 1,0.11,0.1,1,,Difenoconazole 25% EC - CONCOR 100 ml x 1,false,K-7240,true,100 ml x 1,true,0.11,true,0.1,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-473,true,displayName,,K-7240,K-7240,true
Fungicide,Chemical Fungicide,K-508,K-508,BK-473,250ml x 1,Katyayani Difenoconazole 25% EC - CONCOR 250ml x 1,0.275,0.25,1,,Difenoconazole 25% EC - CONCOR 250ml x 1,false,K-508,true,250ml x 1,true,0.275,true,0.25,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-473,true,displayName,,K-508,K-508,true
Fungicide,Chemical Fungicide,K-509,K-508,BK-473,250ml x 3,Katyayani Difenoconazole 25% EC - CONCOR 250ml x 3,0.825,0.75,3,,Difenoconazole 25% EC - CONCOR 250ml x 3,false,K-508,true,250ml x 3,true,0.825,true,0.75,true,3,true,Fungicide,true,Chemical Fungicide,true,BK-473,true,displayName,,K-508,K-508,true
Fungicide,Chemical Fungicide,K-510,K-508,BK-473,250ml x 4,Katyayani Difenoconazole 25% EC - CONCOR 250ml x 4,1.1,1,4,,Difenoconazole 25% EC - CONCOR 250ml x 4,false,K-508,true,250ml x 4,true,1.1,true,1,true,4,true,Fungicide,true,Chemical Fungicide,true,BK-473,true,displayName,,K-508,K-508,true
Fungicide,Chemical Fungicide,K-511,K-508,BK-473,250ml x 7,Katyayani Difenoconazole 25% EC - CONCOR 250ml x 7,1.925,1.75,7,,Difenoconazole 25% EC - CONCOR 250ml x 7,false,K-508,true,250ml x 7,true,1.925,true,1.75,true,7,true,Fungicide,true,Chemical Fungicide,true,BK-473,true,displayName,,K-508,K-508,true
Fungicide,Chemical Fungicide,K-512,K-508,BK-473,250ml x 12,Katyayani Difenoconazole 25% EC - CONCOR 250ml x 12,3.3,3,12,,Difenoconazole 25% EC - CONCOR 250ml x 12,false,K-508,true,250ml x 12,true,3.3,true,3,true,12,true,Fungicide,true,Chemical Fungicide,true,BK-473,true,displayName,,K-508,K-508,true
Fungicide,Chemical Fungicide,K-513,K-508,BK-473,250ml x 20,Katyayani Difenoconazole 25% EC - CONCOR 250ml x 20,5.5,5,20,,Difenoconazole 25% EC - CONCOR 250ml x 20,false,K-508,true,250ml x 20,true,5.5,true,5,true,20,true,Fungicide,true,Chemical Fungicide,true,BK-473,true,displayName,,K-508,K-508,true
Fungicide,Chemical Fungicide,K-514,K-508,BK-473,250ml x 40,Katyayani Difenoconazole 25% EC - CONCOR 250ml x 40,11,10,40,,Difenoconazole 25% EC - CONCOR 250ml x 40,false,K-508,true,250ml x 40,true,11,true,10,true,40,true,Fungicide,true,Chemical Fungicide,true,BK-473,true,displayName,,K-508,K-508,true
Fungicide,Chemical Fungicide,K-1207,K-508,BK-473,250ml x 2,Katyayani Difenoconazole 25% EC - CONCOR 250ml x 2,0.55,0.5,2,,Difenoconazole 25% EC - CONCOR 250ml x 2,false,K-508,true,250ml x 2,true,0.55,true,0.5,true,2,true,Fungicide,true,Chemical Fungicide,true,BK-473,true,displayName,,K-508,K-508,true
Fungicide,Chemical Fungicide,K-5085,K-508,BK-473,250ml x 60,Katyayani Difenoconazole 25% EC - CONCOR 250ml x 60,16.5,15,60,,Difenoconazole 25% EC - CONCOR 250ml x 60,false,K-508,true,250ml x 60,true,16.5,true,15,true,60,true,Fungicide,true,Chemical Fungicide,true,BK-473,true,displayName,,K-508,K-508,true
Fungicide,Chemical Fungicide,K-7239,K-7239,BK-473,500 ml x 1,Katyayani Difenoconazole 25% EC - CONCOR 500 ml x 1,0.55,0.5,1,,Difenoconazole 25% EC - CONCOR 500 ml x 1,false,K-7239,true,500 ml x 1,true,0.55,true,0.5,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-473,true,displayName,,K-7239,K-7239,true
Fungicide,Chemical Fungicide,K-6699,K-6699,BK-473,1ltr x 1,Katyayani Difenoconazole 25% EC - CONCOR 1ltr x 1,1.1,1,1,,Difenoconazole 25% EC - CONCOR 1ltr x 1,false,K-6699,true,1ltr x 1,true,1.1,true,1,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-473,true,displayName,,K-6699,K-6699,true
Fungicide,Chemical Fungicide,K-7349,K-7349,BK-143,100 ml x 1,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 100 ml x 1,0.11,0.1,1,,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 100 ml x 1,false,K-7349,true,100 ml x 1,true,0.11,true,0.1,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,K-7349,K-7349,true
Fungicide,Chemical Fungicide,K-7519,K-7519,BK-143,200ml x 1,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 200ml x 1,0.22,0.2,1,,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 200ml x 1,false,K-7519,true,200ml x 1,true,0.22,true,0.2,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,K-7519,K-7519,true
Fungicide,Chemical Fungicide,K-1139,K-1139,BK-143,250ml x 1,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 1,0.275,0.25,1,,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 1,false,K-1139,true,250ml x 1,true,0.275,true,0.25,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,K-1139,K-1139,true
Fungicide,Chemical Fungicide,K-515,K-515,BK-143,400ml x 1,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 1,0.44,0.4,1,,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 1,false,K-515,true,400ml x 1,true,0.44,true,0.4,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,K-515,K-515,true
Fungicide,Chemical Fungicide,K-516,K-515,BK-143,400ml x 2,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 2,0.88,0.8,2,,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 2,false,K-515,true,400ml x 2,true,0.88,true,0.8,true,2,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,K-515,K-515,true
Fungicide,Chemical Fungicide,K-517,K-515,BK-143,400ml x 5,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 5,2.2,2,5,,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 5,false,K-515,true,400ml x 5,true,2.2,true,2,true,5,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,K-515,K-515,true
Fungicide,Chemical Fungicide,K-518,K-515,BK-143,400ml x 10,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 10,4.4,4,10,,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 10,false,K-515,true,400ml x 10,true,4.4,true,4,true,10,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,K-515,K-515,true
Fungicide,Chemical Fungicide,K-519,K-515,BK-143,400ml x 20,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 20,8.8,8,20,,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 20,false,K-515,true,400ml x 20,true,8.8,true,8,true,20,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,K-515,K-515,true
Fungicide,Chemical Fungicide,K-520,K-515,BK-143,400ml x 100,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 100,44,40,100,,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 400ml x 100,false,K-515,true,400ml x 100,true,44,true,40,true,100,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,K-515,K-515,true
Fungicide,Chemical Fungicide,K-5819,K-6721,BK-143,5 Ltr x 6,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 5 Ltr x 6,33,30,6,,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 5 Ltr x 6,false,K-6721,true,5 Ltr x 6,true,33,true,30,true,6,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,K-6721,K-6721,true
Fungicide,Chemical Fungicide,K-1209,K-1139,BK-143,250ml x 20,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 20,5.5,5,20,,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 20,false,K-1139,true,250ml x 20,true,5.5,true,5,true,20,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,K-1139,K-1139,true
Fungicide,Chemical Fungicide,K-1210,K-1139,BK-143,250ml x 40,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 40,11,10,40,,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 40,false,K-1139,true,250ml x 40,true,11,true,10,true,40,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,K-1139,K-1139,true
Fungicide,Chemical Fungicide,K-1136,K-1139,BK-143,250 ML x 2,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250 ML x 2,0.55,0.5,2,,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250 ML x 2,false,K-1139,true,250 ML x 2,true,0.55,true,0.5,true,2,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,K-1139,K-1139,true
Fungicide,Chemical Fungicide,K-1138,K-1139,BK-143,250ml x 4,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 4,1.1,1,4,,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 4,false,K-1139,true,250ml x 4,true,1.1,true,1,true,4,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,K-1139,K-1139,true
Fungicide,Chemical Fungicide,K-6707,K-6707,BK-143,1ltr x 1,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 1ltr x 1,1.1,1,1,,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 1ltr x 1,false,K-6707,true,1ltr x 1,true,1.1,true,1,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,K-6707,K-6707,true
Fungicide,Chemical Fungicide,K-6721,K-6721,BK-143,5 Ltr x 1,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 5 Ltr x 1,5.5,5,1,,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 5 Ltr x 1,false,K-6721,true,5 Ltr x 1,true,5.5,true,5,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,K-6721,K-6721,true
Fungicide,Chemical Fungicide,K-6575,K-6575,BK-143,25 ltr x 1,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 25 ltr x 1,27.5,25,1,,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 25 ltr x 1,false,K-6575,true,25 ltr x 1,true,27.5,true,25,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,K-6575,K-6575,true
Fungicide,Chemical Fungicide,K-7080,K-7080,BK-143,50 ltr x 1,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 50 ltr x 1,55,50,1,,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 50 ltr x 1,false,K-7080,true,50 ltr x 1,true,55,true,50,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-143,true,displayName,,K-7080,K-7080,true
Fungicide,Chemical Fungicide,K-6386,K-6386,BK-144,25 gm x 1,Katyayani Meta-manco 25 gm x 1,0.0275,0.025,1,,Meta-manco 25 gm x 1,false,K-6386,true,25 gm x 1,true,0.0275,true,0.025,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-144,true,displayName,,K-6386,K-6386,true
Fungicide,Chemical Fungicide,K-6165,K-6165,BK-144,1kg x 1,Katyayani Meta-manco 1kg x 1,1.1,1,1,,Meta-manco 1kg x 1,false,K-6165,true,1kg x 1,true,1.1,true,1,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-144,true,displayName,,K-6165,K-6165,true
Fungicide,Chemical Fungicide,K-6023,K-6023,BK-144,800gm x 1,Katyayani Meta-manco 800gm x 1,0.88,0.8,1,,Meta-manco 800gm x 1,false,K-6023,true,800gm x 1,true,0.88,true,0.8,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-144,true,displayName,,K-6023,K-6023,true
Fungicide,Chemical Fungicide,K-5638,K-521,BK-144,400gm x 2,Katyayani Meta-manco 400gm x 2,0.88,0.8,2,,Meta-manco 400gm x 2,false,K-521,true,400gm x 2,true,0.88,true,0.8,true,2,true,Fungicide,true,Chemical Fungicide,true,BK-144,true,displayName,,K-521,K-521,true
Fungicide,Chemical Fungicide,K-5639,K-521,BK-144,400gm x 5,Katyayani Meta-manco 400gm x 5,2.2,2,5,,Meta-manco 400gm x 5,false,K-521,true,400gm x 5,true,2.2,true,2,true,5,true,Fungicide,true,Chemical Fungicide,true,BK-144,true,displayName,,K-521,K-521,true
Fungicide,Chemical Fungicide,K-5640,K-521,BK-144,400gm x 10,Katyayani Meta-manco 400gm x 10,4.4,4,10,,Meta-manco 400gm x 10,false,K-521,true,400gm x 10,true,4.4,true,4,true,10,true,Fungicide,true,Chemical Fungicide,true,BK-144,true,displayName,,K-521,K-521,true
Fungicide,Chemical Fungicide,K-6273,K-6273,BK-144,100 gm x 1,Katyayani Meta-manco 100 gm x 1,0.11,0.1,1,,Meta-manco 100 gm x 1,false,K-6273,true,100 gm x 1,true,0.11,true,0.1,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-144,true,displayName,,K-6273,K-6273,true
Fungicide,Chemical Fungicide,K-5171,K-5171,BK-144,250gm X 1,Katyayani Meta-manco 250gm X 1,0.275,0.25,1,,Meta-manco 250gm X 1,false,K-5171,true,250gm X 1,true,0.275,true,0.25,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-144,true,displayName,,K-5171,K-5171,true
Fungicide,Chemical Fungicide,K-521,K-521,BK-144,400gm x 1,Katyayani Meta-manco 400gm x 1,0.44,0.4,1,,Meta-manco 400gm x 1,false,K-521,true,400gm x 1,true,0.44,true,0.4,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-144,true,displayName,,K-521,K-521,true
Fungicide,Chemical Fungicide,K-522,K-522,BK-03,200 gm x 1,Katyayani dismiss (Dimethomorph 50% WP) 200 gm x 1,0.22,0.2,1,,dismiss (Dimethomorph 50% WP) 200 gm x 1,false,K-522,true,200 gm x 1,true,0.22,true,0.2,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-03,true,displayName,,K-522,K-522,true
Fungicide,Chemical Fungicide,K-10516,K-522,BK-03,200 gm x 3,Katyayani dismiss (Dimethomorph 50% WP) 200 gm x 3,0.66,0.6,3,,dismiss (Dimethomorph 50% WP) 200 gm x 3,false,K-522,true,200 gm x 3,true,0.66,true,0.6,true,3,true,Fungicide,true,Chemical Fungicide,true,BK-03,true,displayName,,K-522,K-522,true
Fungicide,Chemical Fungicide,K-523,K-522,BK-03,200gm x 5,Katyayani dismiss (Dimethomorph 50% WP) 200gm x 5,1.1,1,5,,dismiss (Dimethomorph 50% WP) 200gm x 5,false,K-522,true,200gm x 5,true,1.1,true,1,true,5,true,Fungicide,true,Chemical Fungicide,true,BK-03,true,displayName,,K-522,K-522,true
Fungicide,Chemical Fungicide,K-524,K-522,BK-03,200gm x 50,Katyayani dismiss (Dimethomorph 50% WP) 200gm x 50,11,10,50,,dismiss (Dimethomorph 50% WP) 200gm x 50,false,K-522,true,200gm x 50,true,11,true,10,true,50,true,Fungicide,true,Chemical Fungicide,true,BK-03,true,displayName,,K-522,K-522,true
Fungicide,Chemical Fungicide,K-1247,K-1247,BK-03,100gm x 1,Katyayani dismiss (Dimethomorph 50% WP) 100gm x 1,0.11,0.1,1,,dismiss (Dimethomorph 50% WP) 100gm x 1,false,K-1247,true,100gm x 1,true,0.11,true,0.1,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-03,true,displayName,,K-1247,K-1247,true
Fungicide,Chemical Fungicide,K-5298,K-5298,BK-03,5 KG x 1,Katyayani dismiss (Dimethomorph 50% WP) 5 KG x 1,5.5,5,1,,dismiss (Dimethomorph 50% WP) 5 KG x 1,false,K-5298,true,5 KG x 1,true,5.5,true,5,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-03,true,displayName,,K-5298,K-5298,true
Fungicide,Chemical Fungicide,K-5849,K-5849,BK-03,500gm x 1,Katyayani dismiss (Dimethomorph 50% WP) 500gm x 1,0.55,0.5,1,,dismiss (Dimethomorph 50% WP) 500gm x 1,false,K-5849,true,500gm x 1,true,0.55,true,0.5,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-03,true,displayName,,K-5849,K-5849,true
Fungicide,Chemical Fungicide,K-1188,K-1188,BK-03,600 gm x 1,Katyayani dismiss (Dimethomorph 50% WP) 600 gm x 1,0.66,0.6,1,,dismiss (Dimethomorph 50% WP) 600 gm x 1,false,K-1188,true,600 gm x 1,true,0.66,true,0.6,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-03,true,displayName,,K-1188,K-1188,true
Fungicide,Chemical Fungicide,K-6773,K-6773,BK-03,800 gm x 1,Katyayani dismiss (Dimethomorph 50% WP) 800 gm x 1,0.88,0.8,1,,dismiss (Dimethomorph 50% WP) 800 gm x 1,false,K-6773,true,800 gm x 1,true,0.88,true,0.8,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-03,true,displayName,,K-6773,K-6773,true
Fungicide,Chemical Fungicide,K-6700,K-6700,BK-03,1 Kg x 1,Katyayani dismiss (Dimethomorph 50% WP) 1 Kg x 1,1.1,1,1,,dismiss (Dimethomorph 50% WP) 1 Kg x 1,false,K-6700,true,1 Kg x 1,true,1.1,true,1,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-03,true,displayName,,K-6700,K-6700,true
Fungicide,Chemical Fungicide,K-6145,K-6145,BK-03,25kg x 1,Katyayani dismiss (Dimethomorph 50% WP) 25kg x 1,27.5,25,1,,dismiss (Dimethomorph 50% WP) 25kg x 1,false,K-6145,true,25kg x 1,true,27.5,true,25,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-03,true,displayName,,K-6145,K-6145,true
Fungicide,Chemical Fungicide,K-5029,K-5029,BK-852,250ml x 1,Katyayani Defender CS 250ml x 1,0.275,0.25,1,,Defender CS 250ml x 1,false,K-5029,true,250ml x 1,true,0.275,true,0.25,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-852,true,displayName,,K-5029,K-5029,true
Fungicide,Chemical Fungicide,K-6907,K-6907,BK-852,5 Ltr x 1,Katyayani Defender CS 5 Ltr x 1,5.5,5,1,,Defender CS 5 Ltr x 1,false,K-6907,true,5 Ltr x 1,true,5.5,true,5,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-852,true,displayName,,K-6907,K-6907,true
Fungicide,Chemical Fungicide,K-525,K-525,BK-852,10 Ltr x 1,Katyayani Defender CS 10 Ltr x 1,11,10,1,,Defender CS 10 Ltr x 1,false,K-525,true,10 Ltr x 1,true,11,true,10,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-852,true,displayName,,K-525,K-525,true
Fungicide,Chemical Fungicide,K-1304,K-1304,BK-852,1 ltr x 1,Katyayani Defender CS 1 ltr x 1,1.1,1,1,,Defender CS 1 ltr x 1,false,K-1304,true,1 ltr x 1,true,1.1,true,1,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-852,true,displayName,,K-1304,K-1304,true
Fungicide,Chemical Fungicide,K-6914,K-1304,BK-852,1 Ltr x 3,Katyayani Defender CS 1 Ltr x 3,3.3,3,3,,Defender CS 1 Ltr x 3,false,K-1304,true,1 Ltr x 3,true,3.3,true,3,true,3,true,Fungicide,true,Chemical Fungicide,true,BK-852,true,displayName,,K-1304,K-1304,true
Fungicide,Chemical Fungicide,K-6915,K-1304,BK-852,1 Ltr x 5,Katyayani Defender CS 1 Ltr x 5,5.5,5,5,,Defender CS 1 Ltr x 5,false,K-1304,true,1 Ltr x 5,true,5.5,true,5,true,5,true,Fungicide,true,Chemical Fungicide,true,BK-852,true,displayName,,K-1304,K-1304,true
Fungicide,Chemical Fungicide,K-6916,K-1304,BK-852,1 Ltr x 10,Katyayani Defender CS 1 Ltr x 10,11,10,10,,Defender CS 1 Ltr x 10,false,K-1304,true,1 Ltr x 10,true,11,true,10,true,10,true,Fungicide,true,Chemical Fungicide,true,BK-852,true,displayName,,K-1304,K-1304,true
Fungicide,Chemical Fungicide,K-1250,K-1250,BK-43,400gm x 1,Katyayani PROPI - Propineb 70% WP 400gm x 1,0.44,0.4,1,,PROPI - Propineb 70% WP 400gm x 1,false,K-1250,true,400gm x 1,true,0.44,true,0.4,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-43,true,displayName,,K-1250,K-1250,true
Fungicide,Chemical Fungicide,K-527,K-527,BK-43,800gm x 1,Katyayani PROPI - Propineb 70% WP 800gm x 1,0.88,0.8,1,,PROPI - Propineb 70% WP 800gm x 1,false,K-527,true,800gm x 1,true,0.88,true,0.8,true,1,true,Fungicide,true,Chemical Fungicide,true,BK-43,true,displayName,,K-527,K-527,true
Fungicide,Chemical Fungicide,K-528,K-527,BK-43,800gm x 2,Katyayani PROPI - Propineb 70% WP 800gm x 2,1.76,1.6,2,,PROPI - Propineb 70% WP 800gm x 2,false,K-527,true,800gm x 2,true,1.76,true,1.6,true,2,true,Fungicide,true,Chemical Fungicide,true,BK-43,true,displayName,,K-527,K-527,true
Fungicide,Chemical Fungicide,K-529,K-527,BK-43,800gm x 5,Katyayani PROPI - Propineb 70% WP 800gm x 5,4.4,4,5,,PROPI - Propineb 70% WP 800gm x 5,false,K-527,true,800gm x 5,true,4.4,true,4,true,5,true,Fungicide,true,Chemical Fungicide,true,BK-43,true,displayName,,K-527,K-527,true
Fungicide,Chemical Fungicide,K-530,K-527,BK-43,800gm x 10,Katyayani PROPI - Propineb 70% WP 800gm x 10,8.8,8,10,,PROPI - Propineb 70% WP 800gm x 10,false,K-527,true,800gm x 10,true,8.8,true,8,true,10,true,Fungicide,true,Chemical Fungicide,true,BK-43,true,displayName,,K-527,K-527,true
Fungicide,Chemical Fungicide,K-531,K-527,BK-43,800gm x 25,Katyayani PROPI - Propineb 70% WP 800gm x 25,22,20,25,,PROPI - Propineb 70% WP 800gm x 25,false,K-527,true,800gm x 25,true,22,true,20,true,25,true,Fungicide,true,Chemical Fungicide,true,BK-43,true,displayName,,K-527,K-527,true
Fungicide,Chemical Fungicide,K-532,K-527,BK-43,800gm x 50,Katyayani PROPI - Propineb 70% WP 800gm x 50,44,40,50,,PROPI - Propineb 70% WP 800gm x 50,false,K-527,true,800gm x 50,true,44,true,40,true,50,true,Fungicide,true,Chemical Fungicide,true,BK-43,true,displayName,,K-527,K-527,true
Fungicide,Chemical Fungicide,K-1224,K-527,BK-43,800gm x 50,Katyayani PROPI - Propineb 70% WP 800gm x 50,55,50,50,,PROPI - Propineb 70% WP 800gm x 50,false,K-527,true,800gm x 50,true,55,true,50,true,50,true,Fungicide,true,Chemical Fungicide,true,BK-43,true,displayName,,K-527,K-527,true
Fungicide,Chemical Fungicide,K-5089,K-1250,BK-43,400gm x 75,Katyayani PROPI - Propineb 70% WP 400gm x 75,33,30,75,,PROPI - Propineb 70% WP 400gm x 75,false,K-1250,true,400gm x 75,true,33,true,30,true,75,true,Fungicide,true,Chemical Fungicide,true,BK-43,true,displayName,,K-1250,K-1250,true
